tahun,bulan,kuartal,wilayah_enc,komoditas_enc,harga_lag1,harga_lag2,harga_lag3,harga_rolling3
-0.3333333333333333,-0.4,-1.0,-1.0,-0.4,-0.3438818565400844,-0.3403805496828753,-0.3382978723404255,-0.34508025122121416
-0.3333333333333333,-0.2,-1.0,-1.0,-0.4,-0.34810126582278483,-0.3382663847780127,-0.3404255319148936,-0.3464759246336357
-0.3333333333333333,0.0,0.0,-1.0,-0.4,-0.34810126582278483,-0.34249471458773784,-0.3382978723404255,-0.3471737613398464
-0.3333333333333333,0.2,0.0,-1.0,-0.4,-0.3459915611814346,-0.34249471458773784,-0.3425531914893617,-0.3478715980460572
-0.3333333333333333,0.4,0.0,-1.0,-0.4,-0.34810126582278483,-0.3403805496828753,-0.3425531914893617,-0.3478715980460572
-0.3333333333333333,0.6,1.0,-1.0,-0.4,-0.34177215189873417,-0.34249471458773784,-0.3404255319148936,-0.345778087927425
-0.3333333333333333,0.8,1.0,-1.0,-0.4,-0.3459915611814346,-0.3361522198731501,-0.3425531914893617,-0.345778087927425
-0.3333333333333333,1.0,1.0,-1.0,-0.4,-0.34810126582278483,-0.3403805496828753,-0.33617021276595743,-0.345778087927425
0.0,-1.2,-2.0,-1.0,-0.4,-0.3438818565400844,-0.34249471458773784,-0.3404255319148936,-0.3464759246336357
0.0,-1.0,-2.0,-1.0,-0.4,-0.34177215189873417,-0.3382663847780127,-0.3425531914893617,-0.34508025122121416
0.0,-0.8,-2.0,-1.0,-0.4,-0.34177215189873417,-0.3361522198731501,-0.3382978723404255,-0.3429867411025819
0.0,-0.6,-1.0,-1.0,-0.4,-0.33755274261603374,-0.3361522198731501,-0.33617021276595743,-0.3408932309839497
0.0,-0.4,-1.0,-1.0,-0.4,-0.339662447257384,-0.33192389006342493,-0.33617021276595743,-0.340195394277739
0.0,-0.2,-1.0,-1.0,-0.4,-0.339662447257384,-0.33403805496828753,-0.33191489361702126,-0.3394975575715283
0.0,0.0,0.0,-1.0,-0.4,-0.339662447257384,-0.33403805496828753,-0.33404255319148934,-0.340195394277739
0.0,0.2,0.0,-1.0,-0.4,-0.33755274261603374,-0.33403805496828753,-0.33404255319148934,-0.3394975575715283
0.0,0.4,0.0,-1.0,-0.4,-0.33544303797468356,-0.33192389006342493,-0.33404255319148934,-0.33810188415910675
0.0,0.6,1.0,-1.0,-0.4,-0.310126582278481,-0.3298097251585624,-0.33191489361702126,-0.3283321702721563
0.0,0.8,1.0,-1.0,-0.4,-0.29957805907172996,-0.3044397463002114,-0.32978723404255317,-0.3157711095603628
0.0,1.0,1.0,-1.0,-0.4,-0.3037974683544304,-0.2938689217758985,-0.30425531914893617,-0.3053035589672016
0.3333333333333333,-1.2,-2.0,-1.0,-0.4,-0.310126582278481,-0.29809725158562367,-0.2936170212765957,-0.3053035589672016
0.3333333333333333,-1.0,-2.0,-1.0,-0.4,-0.2911392405063291,-0.3044397463002114,-0.2978723404255319,-0.3025122121423587
0.3333333333333333,-0.8,-2.0,-1.0,-0.4,-0.2679324894514768,-0.2854122621564482,-0.30425531914893617,-0.2906489881367759
0.3333333333333333,-0.6,-1.0,-1.0,-0.4,-0.27637130801687765,-0.26215644820295986,-0.2851063829787234,-0.27948360083740403
0.3333333333333333,-0.4,-1.0,-1.0,-0.4,-0.2805907172995781,-0.27061310782241016,-0.26170212765957446,-0.27599441730635027
0.3333333333333333,-0.2,-1.0,-1.0,-0.4,-0.2805907172995781,-0.2748414376321353,-0.2702127659574468,-0.28018143754361474
0.3333333333333333,0.0,0.0,-1.0,-0.4,-0.2805907172995781,-0.2748414376321353,-0.274468085106383,-0.28157711095603627
0.3333333333333333,0.2,0.0,-1.0,-0.4,-0.27848101265822783,-0.2748414376321353,-0.274468085106383,-0.28087927424982556
0.3333333333333333,0.4,0.0,-1.0,-0.4,-0.26582278481012656,-0.2727272727272727,-0.274468085106383,-0.27599441730635027
0.3333333333333333,0.6,1.0,-1.0,-0.4,-0.2489451476793249,-0.26004228329809725,-0.2723404255319149,-0.26552686671318904
0.3333333333333333,0.8,1.0,-1.0,-0.4,-0.20253164556962025,-0.24312896405919662,-0.25957446808510637,-0.24040474528960218
0.3333333333333333,1.0,1.0,-1.0,-0.4,-0.20464135021097046,-0.19661733615221988,-0.2425531914893617,-0.22016748080949058
0.6666666666666666,-1.2,-2.0,-1.0,-0.4,-0.20042194092827004,-0.19873150105708245,-0.19574468085106383,-0.20411723656664338
0.6666666666666666,-1.0,-2.0,-1.0,-0.4,-0.20042194092827004,-0.1945031712473573,-0.19787234042553192,-0.20341939986043267
0.6666666666666666,-0.8,-2.0,-1.0,-0.4,-0.19831223628691982,-0.1945031712473573,-0.19361702127659575,-0.20132588974180043
0.6666666666666666,-0.6,-1.0,-1.0,-0.4,-0.1962025316455696,-0.19238900634249473,-0.19361702127659575,-0.1999302163293789
0.6666666666666666,-0.4,-1.0,-1.0,-0.4,-0.1962025316455696,-0.19027484143763213,-0.19148936170212766,-0.19853454291695738
0.6666666666666666,-0.2,-1.0,-1.0,-0.4,-0.18143459915611815,-0.19027484143763213,-0.18936170212765957,-0.19295184926727146
0.6666666666666666,0.0,0.0,-1.0,-0.4,-0.18565400843881857,-0.17547568710359407,-0.18936170212765957,-0.1894626657362177
0.6666666666666666,0.2,0.0,-1.0,-0.4,-0.19831223628691982,-0.17970401691331925,-0.17446808510638298,-0.19016050244242844
0.6666666666666666,0.4,0.0,-1.0,-0.4,-0.189873417721519,-0.19238900634249473,-0.17872340425531916,-0.19295184926727146
0.6666666666666666,0.6,1.0,-1.0,-0.4,-0.189873417721519,-0.1839323467230444,-0.19148936170212766,-0.1943475226796929
-1.0,-0.6,-1.0,-1.0,-0.3,-0.3438818565400844,-0.33403805496828753,-0.33404255319148934,-0.3415910676901605
-1.0,-0.4,-1.0,-1.0,-0.3,-0.3628691983122363,-0.3382663847780127,-0.33404255319148934,-0.34926727145847863
-1.0,-0.2,-1.0,-1.0,-0.3,-0.3628691983122363,-0.3572938689217759,-0.3382978723404255,-0.35694347522679687
-1.0,0.0,0.0,-1.0,-0.3,-0.35654008438818563,-0.3572938689217759,-0.3574468085106383,-0.3611304954640614
-1.0,0.2,0.0,-1.0,-0.3,-0.35443037974683544,-0.35095137420718814,-0.3574468085106383,-0.3583391486392184
-1.0,0.4,0.0,-1.0,-0.3,-0.35654008438818563,-0.3488372093023256,-0.35106382978723405,-0.35624563852058616
-1.0,0.6,1.0,-1.0,-0.3,-0.35864978902953587,-0.35095137420718814,-0.34893617021276596,-0.35694347522679687
-1.0,0.8,1.0,-1.0,-0.3,-0.35443037974683544,-0.35306553911205074,-0.35106382978723405,-0.35694347522679687
-1.0,1.0,1.0,-1.0,-0.3,-0.35443037974683544,-0.3488372093023256,-0.35319148936170214,-0.35624563852058616
-0.6666666666666666,-1.2,-2.0,-1.0,-0.3,-0.350210970464135,-0.3488372093023256,-0.34893617021276596,-0.35345429169574316
-0.6666666666666666,-1.0,-2.0,-1.0,-0.3,-0.350210970464135,-0.34460887949260044,-0.34893617021276596,-0.3520586182833217
-0.6666666666666666,-0.8,-2.0,-1.0,-0.3,-0.350210970464135,-0.34460887949260044,-0.3446808510638298,-0.35066294487090016
-0.6666666666666666,-0.6,-1.0,-1.0,-0.3,-0.35443037974683544,-0.34460887949260044,-0.3446808510638298,-0.3520586182833217
-0.6666666666666666,-0.4,-1.0,-1.0,-0.3,-0.35443037974683544,-0.3488372093023256,-0.3446808510638298,-0.35345429169574316
-0.6666666666666666,-0.2,-1.0,-1.0,-0.3,-0.35443037974683544,-0.3488372093023256,-0.34893617021276596,-0.35484996510816463
-0.6666666666666666,0.0,0.0,-1.0,-0.3,-0.35443037974683544,-0.3488372093023256,-0.34893617021276596,-0.35484996510816463
-0.6666666666666666,0.2,0.0,-1.0,-0.3,-0.350210970464135,-0.3488372093023256,-0.34893617021276596,-0.35345429169574316
-0.6666666666666666,0.4,0.0,-1.0,-0.3,-0.350210970464135,-0.34460887949260044,-0.34893617021276596,-0.3520586182833217
-0.6666666666666666,0.6,1.0,-1.0,-0.3,-0.350210970464135,-0.34460887949260044,-0.3446808510638298,-0.35066294487090016
-0.6666666666666666,0.8,1.0,-1.0,-0.3,-0.35232067510548526,-0.34460887949260044,-0.3446808510638298,-0.35136078157711087
-0.6666666666666666,1.0,1.0,-1.0,-0.3,-0.350210970464135,-0.346723044397463,-0.3446808510638298,-0.35136078157711087
-0.3333333333333333,-1.2,-2.0,-1.0,-0.3,-0.35443037974683544,-0.34460887949260044,-0.3468085106382979,-0.3527564549895324
-0.3333333333333333,-1.0,-2.0,-1.0,-0.3,-0.35443037974683544,-0.3488372093023256,-0.3446808510638298,-0.35345429169574316
-0.3333333333333333,-0.8,-2.0,-1.0,-0.3,-0.34810126582278483,-0.3488372093023256,-0.34893617021276596,-0.3527564549895324
-0.3333333333333333,-0.6,-1.0,-1.0,-0.3,-0.35232067510548526,-0.34249471458773784,-0.34893617021276596,-0.3520586182833217
-0.3333333333333333,-0.4,-1.0,-1.0,-0.3,-0.35654008438818563,-0.346723044397463,-0.3425531914893617,-0.3527564549895324
-0.3333333333333333,-0.2,-1.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.3468085106382979,-0.3555478018143754
-0.3333333333333333,0.0,0.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.35106382978723405,-0.35694347522679687
-0.3333333333333333,0.2,0.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.35106382978723405,-0.35694347522679687
-0.3333333333333333,0.4,0.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.35106382978723405,-0.35694347522679687
-0.3333333333333333,0.6,1.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.35106382978723405,-0.35694347522679687
-0.3333333333333333,0.8,1.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.35106382978723405,-0.35694347522679687
-0.3333333333333333,1.0,1.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.35106382978723405,-0.35694347522679687
0.0,-1.2,-2.0,-1.0,-0.3,-0.35654008438818563,-0.35095137420718814,-0.35106382978723405,-0.35694347522679687
0.0,-1.0,-2.0,-1.0,-0.3,-0.35443037974683544,-0.35095137420718814,-0.35106382978723405,-0.35624563852058616
0.0,-0.8,-2.0,-1.0,-0.3,-0.35443037974683544,-0.3488372093023256,-0.35106382978723405,-0.3555478018143754
0.0,-0.6,-1.0,-1.0,-0.3,-0.34810126582278483,-0.3488372093023256,-0.34893617021276596,-0.3527564549895324
0.0,-0.4,-1.0,-1.0,-0.3,-0.350210970464135,-0.34249471458773784,-0.34893617021276596,-0.35136078157711087
0.0,-0.2,-1.0,-1.0,-0.3,-0.350210970464135,-0.34460887949260044,-0.3425531914893617,-0.34996510816468945
0.0,0.0,0.0,-1.0,-0.3,-0.350210970464135,-0.34460887949260044,-0.3446808510638298,-0.35066294487090016
0.0,0.2,0.0,-1.0,-0.3,-0.35443037974683544,-0.34460887949260044,-0.3446808510638298,-0.3520586182833217
0.0,0.4,0.0,-1.0,-0.3,-0.34810126582278483,-0.3488372093023256,-0.3446808510638298,-0.35136078157711087
0.0,0.6,1.0,-1.0,-0.3,-0.3206751054852321,-0.34249471458773784,-0.34893617021276596,-0.3415910676901605
0.0,0.8,1.0,-1.0,-0.3,-0.3143459915611814,-0.3150105708245243,-0.3425531914893617,-0.3283321702721563
0.0,1.0,1.0,-1.0,-0.3,-0.31645569620253167,-0.3086680761099366,-0.3148936170212766,-0.31786461967899504
0.3333333333333333,-1.2,-2.0,-1.0,-0.3,-0.32489451476793246,-0.3107822410147992,-0.30851063829787234,-0.31926029309141657
0.3333333333333333,-1.0,-2.0,-1.0,-0.3,-0.3037974683544304,-0.3192389006342495,-0.31063829787234043,-0.3157711095603628
0.3333333333333333,-0.8,-2.0,-1.0,-0.3,-0.2869198312236287,-0.29809725158562367,-0.3191489361702128,-0.3060013956734124
0.3333333333333333,-0.6,-1.0,-1.0,-0.3,-0.2911392405063291,-0.28118393234672306,-0.2978723404255319,-0.2948360083740404
0.3333333333333333,-0.4,-1.0,-1.0,-0.3,-0.29535864978902954,-0.2854122621564482,-0.28085106382978725,-0.29204466154919745
0.3333333333333333,-0.2,-1.0,-1.0,-0.3,-0.29535864978902954,-0.28964059196617337,-0.2851063829787234,-0.2948360083740404
0.3333333333333333,0.0,0.0,-1.0,-0.3,-0.29535864978902954,-0.28964059196617337,-0.28936170212765955,-0.2962316817864619
0.3333333333333333,0.2,0.0,-1.0,-0.3,-0.29535864978902954,-0.28964059196617337,-0.28936170212765955,-0.2962316817864619
0.3333333333333333,0.4,0.0,-1.0,-0.3,-0.2805907172995781,-0.28964059196617337,-0.28936170212765955,-0.29134682484298674
0.3333333333333333,0.6,1.0,-1.0,-0.3,-0.26582278481012656,-0.2748414376321353,-0.28936170212765955,-0.28157711095603627
0.3333333333333333,0.8,1.0,-1.0,-0.3,-0.21518987341772153,-0.26004228329809725,-0.274468085106383,-0.25505931612002786
0.3333333333333333,1.0,1.0,-1.0,-0.3,-0.21729957805907174,-0.20930232558139536,-0.25957446808510637,-0.23412421493370547
0.6666666666666666,-1.2,-2.0,-1.0,-0.3,-0.21308016877637131,-0.21141649048625794,-0.20851063829787234,-0.21667829727843682
0.6666666666666666,-1.0,-2.0,-1.0,-0.3,-0.2109704641350211,-0.20718816067653276,-0.21063829787234042,-0.2152826238660153
0.6666666666666666,-0.8,-2.0,-1.0,-0.3,-0.20675105485232068,-0.20507399577167018,-0.20638297872340425,-0.2117934403349616
0.6666666666666666,-0.6,-1.0,-1.0,-0.3,-0.2088607594936709,-0.20084566596194503,-0.20425531914893616,-0.2103977669225401
0.6666666666666666,-0.4,-1.0,-1.0,-0.3,-0.2088607594936709,-0.2029598308668076,-0.2,-0.20969993021632938
0.6666666666666666,-0.2,-1.0,-1.0,-0.3,-0.20675105485232068,-0.2029598308668076,-0.20212765957446807,-0.20969993021632938
0.6666666666666666,0.0,0.0,-1.0,-0.3,-0.2088607594936709,-0.20084566596194503,-0.20212765957446807,-0.20969993021632938
0.6666666666666666,0.2,0.0,-1.0,-0.3,-0.2088607594936709,-0.2029598308668076,-0.2,-0.20969993021632938
0.6666666666666666,0.4,0.0,-1.0,-0.3,-0.20464135021097046,-0.2029598308668076,-0.20212765957446807,-0.2090020935101186
0.6666666666666666,0.6,1.0,-1.0,-0.3,-0.20253164556962025,-0.19873150105708245,-0.20212765957446807,-0.20690858339148635
-1.0,-0.6,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,-0.4,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,-0.2,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,0.0,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,0.2,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,0.4,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,0.6,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,0.8,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,1.0,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,-1.2,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,-1.0,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,-0.8,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,-0.6,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,-0.4,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,-0.2,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,0.0,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,0.2,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,0.4,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,0.6,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,0.8,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.6666666666666666,1.0,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,-1.2,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,-1.0,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,-0.8,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,-0.6,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,-0.4,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,-0.2,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,0.0,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,0.2,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,0.4,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,0.6,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,0.8,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-0.3333333333333333,1.0,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,-1.2,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,-1.0,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,-0.8,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,-0.6,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,-0.4,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,-0.2,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,0.0,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,0.2,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,0.4,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,0.6,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,0.8,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.0,1.0,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,-1.2,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,-1.0,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,-0.8,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,-0.6,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,-0.4,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,-0.2,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,0.0,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,0.2,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,0.4,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,0.6,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,0.8,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.3333333333333333,1.0,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,-1.2,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,-1.0,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,-0.8,-2.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,-0.6,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,-0.4,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,-0.2,-1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,0.0,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,0.2,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,0.4,0.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
0.6666666666666666,0.6,1.0,-1.0,-0.2,0.8776371308016878,0.8858350951374208,0.8936170212765957,0.8677599441730635
-1.0,-0.6,-1.0,-1.0,-0.1,-0.05485232067510549,-0.2029598308668076,-0.20212765957446807,-0.15945568736915564
-1.0,-0.4,-1.0,-1.0,-0.1,0.20253164556962025,-0.048625792811839326,-0.20212765957446807,-0.023377529658059962
-1.0,-0.2,-1.0,-1.0,-0.1,0.20253164556962025,0.20930232558139536,-0.04680851063829787,0.11270062805303563
-1.0,0.0,0.0,-1.0,-0.1,2.023206751054852,0.20930232558139536,0.2127659574468085,0.8000697836706211
-1.0,0.2,0.0,-1.0,-0.1,1.9472573839662448,2.033826638477801,0.2127659574468085,1.3771807397069082
-1.0,0.4,0.0,-1.0,-0.1,1.7046413502109705,1.9577167019027484,2.048936170212766,1.87404047452896
-1.0,0.6,1.0,-1.0,-0.1,2.217299578059072,1.714587737843552,1.9723404255319148,1.938241451500349
-1.0,0.8,1.0,-1.0,-0.1,1.0506329113924051,2.2283298097251585,1.7276595744680852,1.6416608513607815
-1.0,1.0,1.0,-1.0,-0.1,0.5548523206751055,1.0591966173361522,2.24468085106383,1.2613398464759245
-0.6666666666666666,-1.2,-2.0,-1.0,-0.1,0.029535864978902954,0.5623678646934461,1.0680851063829788,0.5376831821353804
-0.6666666666666666,-1.0,-2.0,-1.0,-0.1,0.029535864978902954,0.035940803382663845,0.5680851063829787,0.1999302163293789
-0.6666666666666666,-0.8,-2.0,-1.0,-0.1,0.4767932489451477,0.035940803382663845,0.03829787234042553,0.17411025819958123
-0.6666666666666666,-0.6,-1.0,-1.0,-0.1,0.8185654008438819,0.48414376321353064,0.03829787234042553,0.4351011863224006
-0.6666666666666666,-0.4,-1.0,-1.0,-0.1,0.5654008438818565,0.8266384778012685,0.48936170212765956,0.6123517096999301
-0.6666666666666666,-0.2,-1.0,-1.0,-0.1,0.5654008438818565,0.572938689217759,0.8340425531914893,0.6416608513607815
-0.6666666666666666,0.0,0.0,-1.0,-0.1,0.5654008438818565,0.572938689217759,0.5787234042553191,0.5579204466154919
-0.6666666666666666,0.2,0.0,-1.0,-0.1,0.13291139240506328,0.572938689217759,0.5787234042553191,0.4148639218422888
-0.6666666666666666,0.4,0.0,-1.0,-0.1,1.0611814345991561,0.13953488372093023,0.5787234042553191,0.5788555478018144
-0.6666666666666666,0.6,1.0,-1.0,-0.1,0.35443037974683544,1.069767441860465,0.1425531914893617,0.5090718771807397
-0.6666666666666666,0.8,1.0,-1.0,-0.1,0.5759493670886076,0.36152219873150104,1.078723404255319,0.6556175854849966
-0.6666666666666666,1.0,1.0,-1.0,-0.1,0.8037974683544303,0.5835095137420718,0.3659574468085106,0.5704815073272853
-0.3333333333333333,-1.2,-2.0,-1.0,-0.1,1.2320675105485233,0.8118393234672304,0.5893617021276596,0.860781577110956
-0.3333333333333333,-1.0,-2.0,-1.0,-0.1,1.2320675105485233,1.241014799154334,0.8191489361702128,1.077808792742498
-0.3333333333333333,-0.8,-2.0,-1.0,-0.1,0.5886075949367089,1.241014799154334,1.251063829787234,1.006629448709002
-0.3333333333333333,-0.6,-1.0,-1.0,-0.1,0.7510548523206751,0.5961945031712473,1.251063829787234,0.8475226796929517
-0.3333333333333333,-0.4,-1.0,-1.0,-0.1,1.3481012658227849,0.758985200845666,0.6021276595744681,0.885903698534543
-0.3333333333333333,-0.2,-1.0,-1.0,-0.1,0.6350210970464135,1.357293868921776,0.7659574468085106,0.9012561060711792
-0.3333333333333333,0.0,0.0,-1.0,-0.1,0.6350210970464135,0.642706131078224,1.3680851063829786,0.8628750872295883
-0.3333333333333333,0.2,0.0,-1.0,-0.1,0.3037974683544304,0.642706131078224,0.648936170212766,0.5174459176552686
-0.3333333333333333,0.4,0.0,-1.0,-0.1,0.5126582278481012,0.3107822410147992,0.648936170212766,0.47697138869504535
-0.3333333333333333,0.6,1.0,-1.0,-0.1,0.6139240506329114,0.5200845665961945,0.3148936170212766,0.4699930216329378
-0.3333333333333333,0.8,1.0,-1.0,-0.1,0.7552742616033755,0.6215644820295984,0.5255319148936171,0.6193300767620376
-0.3333333333333333,1.0,1.0,-1.0,-0.1,1.2679324894514767,0.7632135306553911,0.6276595744680851,0.869155617585485
0.0,-1.2,-2.0,-1.0,-0.1,0.4831223628691983,1.276955602536998,0.7702127659574468,0.8258897418004186
0.0,-1.0,-2.0,-1.0,-0.1,0.16455696202531644,0.4904862579281184,1.2872340425531914,0.6304954640614097
0.0,-0.8,-2.0,-1.0,-0.1,0.16455696202531644,0.17124735729386892,0.4957446808510638,0.26552686671318915
0.0,-0.6,-1.0,-1.0,-0.1,0.989451476793249,0.17124735729386892,0.17446808510638298,0.43300767620376834
0.0,-0.4,-1.0,-1.0,-0.1,1.4472573839662448,0.9978858350951374,0.17446808510638298,0.8572923935799022
0.0,-0.2,-1.0,-1.0,-0.1,1.4472573839662448,1.4566596194503172,1.0063829787234042,1.2815771109560363
